year	month	day	hour	min	sec	rloc	lat	lon	depth	age	nsta	rms	mag
2021	11	30	13	50	51.5	R	7.084	-73.328	14.0	FUN	4	0.4	3.0
2021	11	30	18	49	9.0	L	10.468	-72.359	13.6	FUN	3	0.4	2.7
2021	12	2	2	12	4.7	R	11.926	-61.671	138.5	FUN	5	0.3	3.7
2021	12	2	6	31	47.9	L	9.423	-70.357	5.0	FUN	5	0.5	2.4
2021	12	2	8	7	57.4	L	10.737	-67.27	30.5	FUN	4	0.3	2.1
2021	12	2	8	44	18.0	R	5.198	-73.661	5.0	FUN	4	0.5	2.3
2021	12	2	11	49	37.5	R	7.104	-73.663	27.0	FUN	3	0.3	2.3
2021	12	2	20	39	43.7	L	10.463	-67.934	1.6	FUN	3	0.2	1.7
2021	12	2	22	45	7.6	L	10.587	-63.727	5.3	FUN	9	0.4	3.8
2021	12	3	0	52	21.8	L	10.374	-72.818	5.0	FUN	4	0.3	2.9
2021	12	3	2	24	16.0	R	7.022	-73.35	5.0	FUN	3	0.5	2.6
2021	12	3	5	42	26.2	R	7.065	-73.358	5.0	FUN	5	0.5	3.0
2021	12	3	12	32	22.8	L	10.101	-68.153	5.0	FUN	4	0.5	1.8
2021	12	3	13	8	28.2	L	10.468	-69.144	5.0	FUN	4	0.6	3.0
2021	12	4	1	15	37.9	R	7.072	-73.4	0.0	FUN	4	0.6	2.9
2021	12	4	17	31	8.6	R	9.571	-73.526	5.0	FUN	4	0.5	3.1
2021	12	4	22	53	37.7	R	7.019	-73.368	14.6	FUN	4	0.6	3.8
2021	12	5	3	23	38.6	R	7.032	-73.438	5.0	FUN	4	0.4	2.7
2021	12	5	5	23	32.6	R	7.104	-72.165	5.2	FUN	8	0.6	3.1
2021	12	5	6	39	57.7	R	10.044	-73.614	134.9	FUN	4	0.4	3.2
2021	12	5	7	1	25.8	L	10.145	-69.099	3.7	FUN	7	0.6	3.2
2021	12	5	8	32	5.6	R	7.055	-73.385	10.4	FUN	5	0.5	3.2
2021	12	5	8	32	48.2	R	7.049	-73.351	2.8	FUN	5	0.4	3.2
2021	12	5	8	51	52.0	R	7.28	-73.494	2.0	FUN	5	0.4	3.0
2021	12	5	11	55	9.2	R	7.052	-73.311	1.2	FUN	4	0.6	2.8
2021	12	5	12	20	36.3	R	6.484	-73.401	35.6	FUN	4	0.3	3.4
2021	12	6	2	33	0.3	L	10.253	-61.725	5.0	FUN	3	0.4	3.0
2021	12	6	7	16	19.4	R	11.88	-73.332	19.6	FUN	5	0.2	3.3
2021	12	6	11	45	51.3	R	7.602	-72.521	56.1	FUN	4	0.4	3.1
2021	12	7	0	25	13.6	L	10.347	-62.247	7.5	FUN	4	0.2	3.9
2021	12	7	0	58	33.7	L	10.357	-62.204	11.5	FUN	4	0.5	3.1
2021	12	7	6	20	53.7	R	7.066	-73.454	5.0	FUN	4	0.3	2.7
2021	12	7	7	39	2.6	R	11.241	-62.234	14.7	FUN	5	0.4	3.4
2021	12	7	10	54	22.3	L	10.517	-72.722	3.7	FUN	3	0.2	3.5
2021	12	7	15	16	58.7	L	10.746	-68.771	20.3	FUN	3	0.4	1.8
2021	12	7	17	15	57.9	L	10.364	-62.217	2.2	FUN	16	1.0	4.7
2021	12	7	19	43	50.1	L	10.366	-62.127	15.9	FUN	7	0.3	4.2
2021	12	7	20	16	59.3	R	7.022	-73.411	5.0	FUN	4	0.2	2.7
2021	12	7	21	46	41.1	L	8.668	-71.531	5.0	FUN	5	0.3	2.4
2021	12	8	4	14	24.4	R	7.099	-73.263	0.0	FUN	3	0.2	2.9
2021	12	8	4	44	35.0	R	6.759	-72.921	184.0	FUN	6	0.4	3.0
2021	12	8	7	22	17.7	L	10.364	-70.149	5.0	FUN	5	0.5	3.0
2021	12	8	9	34	14.8	R	6.763	-73.695	2.3	FUN	3	0.1	2.2
2021	12	8	10	14	49.9	R	6.14	-71.466	35.2	FUN	3	0.2	2.2
2021	12	8	12	0	18.9	L	9.243	-66.698	3.6	FUN	3	0.0	1.9
2021	12	8	13	15	33.3	R	7.67	-73.359	133.7	FUN	9	0.4	3.0
2021	12	8	13	15	33.5	R	7.641	-73.247	141.0	FUN	10	0.6	3.5
2021	12	8	22	14	34.1	L	9.369	-69.204	25.7	FUN	5	0.4	2.1
2021	12	8	23	19	21.4	R	6.999	-73.315	35.2	FUN	4	0.3	3.1
2021	12	9	2	53	9.6	L	10.203	-62.262	5.0	FUN	5	0.3	2.9
2021	12	9	4	19	2.8	R	7.09	-73.45	5.0	FUN	4	0.4	2.8
2021	12	9	7	2	38.5	L	9.786	-68.823	49.0	FUN	3	0.5	1.9
2021	12	9	15	45	6.6	L	10.851	-62.366	22.0	FUN	5	0.3	3.3
2021	12	9	16	3	15.3	R	5.227	-73.757	151.1	FUN	3	0.1	3.3
2021	12	9	23	14	39.7	R	6.742	-73.178	179.0	FUN	11	0.4	4.7
2021	12	9	23	36	36.1	L	9.853	-70.292	114.7	FUN	4	0.4	3.0
2021	12	9	23	36	35.6	L	9.619	-70.219	15.0	FUN	4	0.4	3.0
2021	12	10	0	48	21.6	L	10.5	-62.384	7.3	FUN	6	0.4	2.9
2021	12	10	1	27	10.2	L	10.969	-67.353	25.6	FUN	3	0.4	2.0
2021	12	10	13	12	37.1	L	9.099	-69.846	5.0	FUN	4	0.4	2.8
2021	12	10	18	28	34.4	R	8.553	-73.29	17.3	FUN	8	0.4	3.7
2021	12	10	22	51	10.4	R	7.051	-73.492	5.0	FUN	4	0.5	2.4
2021	12	11	4	28	33.9	L	10.784	-73.445	11.2	FUN	10	0.5	3.1
2021	12	11	4	28	37.4	R	10.292	-73.516	5.0	FUN	3	0.4	3.5
2021	12	11	6	59	13.2	L	10.157	-70.692	16.5	FUN	7	0.5	3.0
2021	12	11	20	15	45.3	R	6.799	-73.089	161.5	FUN	9	0.4	3.8
2021	12	12	0	59	1.0	L	11.068	-72.241	5.0	FUN	5	0.3	3.4
2021	12	12	3	12	50.5	R	6.831	-73.097	159.8	FUN	6	0.4	3.4
2021	12	12	4	40	37.6	R	7.044	-73.379	5.0	FUN	4	0.5	3.1
2021	12	12	8	30	19.6	L	8.674	-71.174	5.0	FUN	6	0.5	3.6
2021	12	12	8	30	17.9	L	8.668	-71.223	5.7	FUN	10	0.3	3.6
2021	12	12	17	29	32.0	R	9.731	-73.525	1.5	FUN	4	0.5	3.1
2021	12	13	4	16	55.5	R	6.991	-73.425	20.6	FUN	4	0.6	2.7
2021	12	13	5	26	12.2	R	13.925	-60.194	11.8	FUN	7	0.5	3.4
2021	12	13	7	55	2.8	R	8.204	-73.547	23.6	FUN	4	0.4	2.9
2021	12	13	11	13	48.5	L	10.462	-67.407	23.0	FUN	3	0.2	1.4
2021	12	13	18	26	10.2	L	10.402	-62.478	48.6	FUN	3	0.1	2.4
2021	12	13	19	38	0.2	R	7.168	-72.298	123.5	FUN	3	0.5	3.4
2021	12	13	19	37	56.1	R	7.073	-73.382	7.1	FUN	4	0.5	3.1
2021	12	14	1	43	49.1	L	10.381	-62.146	53.3	FUN	4	0.2	2.6
2021	12	14	9	13	53.8	L	9.768	-69.58	4.3	FUN	3	0.5	2.2
2021	12	14	18	27	41.2	L	10.776	-62.425	5.0	FUN	3	0.4	1.9
2021	12	14	21	52	50.6	R	7.074	-73.377	12.3	FUN	4	0.4	3.2
2021	12	15	3	38	18.7	L	9.166	-70.939	19.6	FUN	8	0.3	3.3
2021	12	15	6	18	43.1	L	10.281	-65.532	5.0	FUN	4	0.2	2.1
2021	12	15	12	53	30.6	R	6.701	-73.04	163.4	FUN	10	0.2	3.8
2021	12	15	21	57	36.1	R	6.755	-73.669	5.0	FUN	3	0.5	2.9
2021	12	16	1	3	2.0	L	10.63	-69.202	13.1	FUN	4	0.3	2.6
2021	12	16	2	1	33.9	R	6.768	-73.688	5.0	FUN	3	0.4	2.5
2021	12	16	5	28	19.8	R	7.027	-73.341	5.0	FUN	3	0.5	2.4
2021	12	16	9	23	21.2	R	6.701	-73.033	164.1	FUN	6	0.1	3.3
2021	12	17	1	21	26.7	R	9.579	-73.552	5.0	FUN	3	0.4	2.8
2021	12	17	4	57	56.7	R	7.38	-73.487	19.3	FUN	4	0.3	2.6
2021	12	17	6	59	54.2	L	7.022	-70.976	5.0	FUN	7	0.5	2.3
2021	12	17	8	59	59.3	L	9.364	-71.019	35.2	FUN	7	0.5	2.7
2021	12	17	10	26	19.6	R	6.683	-72.818	217.2	FUN	9	0.5	3.6
2021	12	17	19	4	6.7	L	9.862	-70.984	6.3	FUN	6	0.3	3.0
2021	12	17	19	25	28.8	L	9.837	-70.968	7.6	FUN	5	0.3	2.8
2021	12	18	16	36	57.2	L	11.001	-69.617	5.0	FUN	3	0.3	2.3
2021	12	19	3	38	24.7	L	7.022	-73.387	5.0	FUN	3	1.1	3.3
2021	12	19	4	5	50.2	R	6.8	-73.082	146.2	FUN	5	0.4	4.0
2021	12	19	22	12	55.0	R	7.062	-73.47	5.0	FUN	3	0.4	2.3
2021	12	20	0	43	29.9	R	7.054	-73.388	5.0	FUN	3	0.7	2.6
2021	12	20	4	20	42.7	R	6.778	-73.082	155.8	FUN	9	0.6	4.2
2021	12	20	6	2	12.1	R	11.12	-61.812	8.0	FUN	4	0.5	2.6
2021	12	20	14	7	45.9	R	7.115	-73.758	25.8	FUN	3	0.3	2.9
2021	12	20	16	54	43.7	L	10.461	-62.188	28.8	FUN	8	0.5	3.2
2021	12	20	17	29	44.8	R	7.075	-73.57	16.6	FUN	3	0.4	3.0
2021	12	20	17	54	57.9	R	7.032	-73.389	6.4	FUN	3	0.3	2.9
2021	12	20	22	9	52.4	R	6.777	-73.196	157.8	FUN	5	0.4	3.3
2021	12	20	22	27	55.9	R	7.003	-73.356	24.7	FUN	3	0.0	2.7
2021	12	21	0	47	22.7	R	7.054	-73.377	8.5	FUN	3	0.4	2.9
2021	12	21	1	50	49.1	L	10.292	-62.736	10.0	FUN	6	0.4	3.1
2021	12	21	2	24	47.0	L	9.485	-69.51	1.2	FUN	4	0.3	2.5
2021	12	21	4	58	30.0	L	10.623	-64.521	30.3	FUN	6	0.6	3.1
2021	12	21	8	40	25.9	L	10.331	-62.407	21.7	FUN	8	0.5	3.3
2021	12	21	10	33	30.2	L	8.453	-71.714	15.9	FUN	3	0.5	2.7
2021	12	21	10	56	31.2	R	6.829	-73.132	146.2	FUN	8	0.5	3.6
2021	12	21	11	16	54.0	R	6.752	-73.015	155.4	FUN	8	0.5	4.2
2021	12	21	18	11	35.9	R	6.599	-73.802	33.9	FUN	3	0.1	2.3
2021	12	21	20	5	46.6	L	10.29	-62.159	7.9	FUN	4	0.3	2.4
2021	12	21	20	17	20.5	L	10.265	-62.157	16.4	FUN	4	0.4	3.0
2021	12	21	21	33	16.3	L	10.083	-61.987	5.0	FUN	3	0.7	2.2
2021	12	21	21	39	57.4	L	10.184	-62.196	6.5	FUN	3	0.2	2.1
2021	12	22	0	13	33.5	L	10.395	-62.365	5.0	FUN	4	0.6	2.7
2021	12	22	3	10	31.0	L	10.639	-66.812	5.0	FUN	4	0.1	1.8
2021	12	22	5	57	4.3	L	11.524	-72.477	23.1	FUN	4	0.1	2.9
2021	12	22	6	21	29.2	L	9.449	-69.949	15.1	FUN	5	0.5	3.0
2021	12	22	9	31	28.5	L	11.098	-67.81	137.5	FUN	3	0.4	1.9
2021	12	22	21	51	55.9	L	10.529	-62.505	26.6	FUN	4	0.5	3.3
2021	12	23	4	55	6.7	L	10.167	-68.034	5.0	FUN	5	0.3	2.2
2021	12	23	5	13	36.9	L	10.162	-67.996	16.3	FUN	3	0.3	1.8
2021	12	23	6	5	51.4	L	10.142	-67.997	16.3	FUN	3	0.2	2.0
2021	12	23	6	46	58.2	L	10.216	-63.106	5.0	FUN	6	0.3	3.0
2021	12	23	7	59	57.8	L	9.151	-70.326	10.1	FUN	6	0.5	3.4
2021	12	23	10	13	58.0	R	6.718	-73.533	35.2	FUN	3	0.4	2.7
2021	12	23	12	6	19.8	R	7.032	-73.373	0.1	FUN	3	0.3	2.8
2021	12	23	14	42	43.7	R	6.213	-71.606	35.3	FUN	3	0.1	3.0
2021	12	23	23	53	31.3	L	9.488	-68.772	104.8	FUN	4	0.2	2.0
2021	12	23	23	52	10.6	R	5.058	-73.739	144.9	FUN	3	0.2	3.3
2021	12	24	2	18	52.8	L	9.019	-63.957	5.0	FUN	5	0.2	1.9
2021	12	24	2	39	52.6	R	6.235	-73.768	5.9	FUN	3	0.2	2.6
2021	12	24	7	24	41.1	L	9.781	-69.258	10.2	FUN	5	0.2	2.1
2021	12	24	10	34	42.0	L	9.963	-70.598	14.0	FUN	7	0.2	2.7
2021	12	24	14	2	11.9	L	7.595	-69.239	5.0	FUN	6	0.5	2.2
2021	12	24	21	1	38.1	R	10.089	-62.08	34.0	FUN	3	0.3	2.8
2021	12	25	2	23	33.1	R	11.869	-72.771	5.0	FUN	9	0.4	2.9
2021	12	25	3	11	33.7	R	9.681	-73.714	53.3	FUN	4	0.5	2.4
2021	12	25	3	27	26.0	R	6.619	-72.912	178.5	FUN	10	0.4	3.8
2021	12	25	9	37	45.3	L	9.825	-70.643	36.0	FUN	6	0.4	2.6
2021	12	25	20	24	25.9	L	10.033	-64.464	5.0	FUN	7	0.4	3.2
2021	12	27	4	41	30.8	L	10.632	-62.245	35.2	FUN	6	0.4	3.4
2021	12	28	4	23	27.5	L	10.125	-68.178	5.0	FUN	5	0.4	2.6
2021	12	28	14	5	9.0	L	10.451	-62.681	69.7	FUN	6	0.3	3.5
2021	12	28	14	39	30.8	L	10.211	-66.949	5.0	FUN	6	0.5	2.7
2021	12	28	18	25	16.3	L	9.673	-68.543	1.1	FUN	5	0.6	2.1
2021	12	28	23	31	13.0	R	6.141	-72.467	10.4	FUN	5	0.3	3.0
2021	12	29	0	9	13.8	L	10.123	-68.107	2.7	FUN	3	0.3	1.8
2021	12	29	2	14	28.7	L	10.383	-69.111	5.7	FUN	3	0.4	2.0
2021	12	29	2	47	47.3	L	10.7	-72.539	61.6	FUN	7	0.5	3.7
2021	12	29	3	5	49.8	L	10.877	-72.626	13.0	FUN	6	0.3	3.0
2021	12	29	3	7	29.3	L	10.759	-62.301	109.2	FUN	6	0.4	3.6
2021	12	29	5	12	41.5	L	10.195	-67.101	1.2	FUN	6	0.4	2.6
2021	12	29	11	47	34.4	R	6.43	-72.438	6.2	FUN	3	0.1	3.2
2021	12	29	12	15	6.5	L	9.789	-69.783	1.4	FUN	5	0.3	2.9
2021	12	29	20	40	58.5	L	10.563	-67.56	15.7	FUN	3	0.1	1.6
2021	12	29	21	27	1.4	L	9.964	-69.614	5.0	FUN	3	0.6	2.2
2021	12	30	19	54	41.6	L	9.514	-69.864	5.0	FUN	5	0.3	3.1
2021	12	31	2	13	17.3	L	10.313	-64.589	5.9	FUN	5	0.1	2.1
2021	12	31	3	24	3.7	L	10.635	-62.381	35.4	FUN	4	0.1	2.4
2021	12	31	9	28	36.3	R	7.038	-73.348	5.8	FUN	3	0.4	3.1
2021	12	31	16	38	28.9	L	10.696	-62.402	8.6	FUN	5	0.1	2.4
2021	12	31	18	37	32.6	R	6.749	-72.995	153.7	FUN	10	0.2	3.2
2021	12	31	19	14	39.8	R	5.986	-71.603	4.9	FUN	3	0.4	2.4
2021	12	31	22	42	30.4	R	7.016	-73.292	35.2	FUN	4	0.3	3.4
2021	12	31	22	46	55.6	R	5.616	-73.979	97.2	FUN	7	0.1	4.0
